"y","perimeter","area","irregularity","compactness","mean.R","mean.G","mean.B","sd.R","sd.G","sd.B","mean.H","mean.S","mean.V","sd.H","sd.S","sd.V","mean.L","mean.a","mean.b","sd.L","sd.a","sd.b"
"b",866,19259,3.0987902928871,0.322706574334952,0.553062739192982,0.32619982101569,0.275682263143588,0.148188310356089,0.0826483407502376,0.0740804574795134,15.0212114382385,0.491356419021579,0.553062739192982,37.7688536713714,0.0869012062665287,0.148188310356089,66.5696582121222,13.4790940728231,11.8169291844555,8.2012459450202,3.50804311803756,4.22445023687427
"b",470,5315,3.30736847873939,0.302355182504839,0.451219449209599,0.305272905022781,0.233806651541143,0.183158403446011,0.118672226980918,0.092778379605166,19.6568291777795,0.478333812270638,0.451219449209599,4.14698804346408,0.0715288401429138,0.183158403446011,62.7823701141486,7.88364000078423,13.0060209156697,10.9009307994153,2.3759937753566,3.95494883683661
"b",511,7506,2.76836516753922,0.361224021933816,0.528431633777945,0.361872593428525,0.275370292001693,0.204539471422574,0.137902115843205,0.116483062760186,20.0373900877384,0.461703769500203,0.528431633777945,12.8737531016703,0.13502056113559,0.204539471422574,67.3120763900135,8.03220822471351,13.946185796035,11.4406404524166,3.12712125823114,7.94688100255755
"b",505,5953,3.40907856223842,0.293334395715244,0.471211417541987,0.356636133371541,0.370095157162479,0.0816792986642662,0.0889127907028489,0.119205779225537,167.785396984182,0.292535874074065,0.483906285511013,146.436370325606,0.159099299857516,0.0777137471518879,67.6814540982652,8.69028436897562,2.31323591817118,6.43292870293331,4.39072968694145,6.64803558319296
"b",862,40220,1.47015322643926,0.680201207612908,0.484558847905149,0.312333635592477,0.265358274587806,0.117531740975295,0.0714727990943499,0.0551820405597392,17.4442288065117,0.439377176415895,0.484559432922846,43.9039658234916,0.0955342062706024,0.117530373331153,64.9375905668779,10.6351237291275,10.1937677600542,6.15624834437647,2.37540867684348,4.79174411452979
"b",865,19652,3.02981140074632,0.330053547146094,0.574015716606203,0.381010364658788,0.309783766956813,0.15699505556719,0.102521091318344,0.0872847336327868,19.4575701521484,0.447755788836848,0.574015716606203,37.6415138506001,0.11303324404335,0.15699505556719,69.8694371831123,9.88993919882663,12.1987291739653,8.39002608773729,2.74201242874542,5.38899733825677
"b",705,11758,3.36383677454709,0.29727958489741,0.712758272215163,0.488263310086749,0.414438229790981,0.241030334668362,0.142655295695907,0.143873406290516,163.593033401546,0.388172766462296,0.712924366889127,161.352444328098,0.201851058682786,0.240764331252332,76.706694942221,9.90440653737084,11.0161346757118,10.943566355719,3.30861910877846,11.5971673575473
"b",1087,19781,4.75336299868934,0.210377368670504,0.620127057951233,0.596800851678824,0.527994678989841,0.0319231682643515,0.0628240590947445,0.116832169986442,85.4783068607666,0.173289250878079,0.632587816988177,47.5940863383339,0.168242276956979,0.0303294435542981,81.5596704545792,-0.62296902154386,6.50075544965178,3.21177844443139,1.46914152110728,6.94665325267369
"b",534,10559,2.14906652866334,0.465318307582581,0.64963705341972,0.436182125089831,0.366375678029522,0.064541596866406,0.0975601589805597,0.106291098404501,20.2848674253984,0.441092414111869,0.64963705341972,45.6831066999511,0.139207613396717,0.064541596866406,74.237426066975,10.8590796378668,12.0538765867695,5.8113933029927,4.12394701209679,4.95864843411044
"b",694,17895,2.14179240488986,0.466898658206524,0.580709914588915,0.457433065430699,0.394531499104252,0.0609466326814394,0.100367016852547,0.135622087974544,23.2231278820771,0.311245159059043,0.58072700776315,19.534660201368,0.249868014666699,0.060947316734203,74.4267514436373,5.87662689020265,9.9023417716639,5.61895461170111,6.07442569880524,8.78533787061435
"b",1373,29604,5.0673489852027,0.197341845394925,0.546092605397787,0.474126310434997,0.4621144201499,0.049863519136852,0.0486579986991381,0.081369438692698,169.659139588195,0.180053751282814,0.552203862223176,139.423131299373,0.146494011158004,0.0485247527330722,75.2783790954072,3.92450686877158,2.93758448225878,2.77858826551065,2.6697383340589,5.51318113257115
"b",907,15877,4.12321769791537,0.242529032727422,0.571651186140514,0.444607627015031,0.396103131055282,0.0499783989511507,0.0854900641480899,0.125322568697953,83.0786569885181,0.313408376291912,0.571651186140514,134.017559515213,0.208699195328568,0.0499783989511507,73.7652124147941,6.46449133612733,8.57897990936305,5.30995311410419,3.89217531302512,8.36487130060608
"b",713,17098,2.36604980888653,0.422645371303744,0.607777082057528,0.249553095305264,0.150547363640742,0.056693841942996,0.0725466875576927,0.0474720007152588,13.0636210294433,0.755055450983549,0.607777082057528,9.1562203118785,0.0597229171598678,0.056693841942996,62.8763630093825,23.2571942147572,26.2051070476658,5.22415224204746,5.0559368586572,3.44797012481764
"b",1587,21821,9.1847923071356,0.108875624680496,0.738239562357182,0.518889970176238,0.413052186641578,0.0695275111524422,0.0777654917879429,0.0816709849538192,20.0331311198895,0.444607656767127,0.738239562357182,15.910892777035,0.0742600119222298,0.0695275111524422,79.2877310344964,8.83646902585617,13.9037703568586,4.47143802488095,2.11491498408677,3.39804557291817
"b",725,14240,2.93735312368952,0.340442554194482,0.652076448556951,0.448954615554087,0.350716016743776,0.05041324583057,0.0536141470018817,0.0739919598404342,32.7789036652447,0.463586345783534,0.652183851068517,63.1829946814867,0.107380575096459,0.0497893966002432,75.0235352178888,8.88469054432753,14.3545883444314,3.32094274518526,1.95238407906563,5.0145685134842
"b",649,10381,3.2287940075739,0.309713161525406,0.630909032527374,0.36945475425504,0.44331555953467,0.0702648315918711,0.101689074321414,0.135236655352339,332.698815640594,0.426013482118631,0.631134935430679,52.7939557677602,0.11740551134512,0.0703556400599968,71.00955171555,19.3158096962162,-0.259513209078465,7.19564707967645,5.13511382471283,5.71046616090355
"b",857,16245,3.59775896580177,0.277950804794158,0.449876945545839,0.25285004737506,0.30586424782286,0.127231934478429,0.0990627724314942,0.103743887526235,339.647628369452,0.447941778825194,0.451605139439586,20.1231319777071,0.103311020264644,0.127670801810706,60.5451235475521,18.1536448353658,-0.670515514643004,8.69653284764929,4.79729271812521,2.6320112088895
"b",858,36724,1.59519850133839,0.62688123086938,0.73347727937706,0.565543609884865,0.591749158001072,0.021574856843161,0.0576537347707481,0.0804211206057759,286.962425443978,0.235365707540728,0.73347727937706,128.546451249854,0.0709675002311191,0.021574856843161,81.9267332325339,9.29933433239931,1.30779641059386,2.85600395860732,2.05219144102421,2.9492372543841
"b",1159,26310,4.06290024917188,0.246129596758824,0.758781645687541,0.522162750314873,0.590394318122536,0.111866064512313,0.0898922761294914,0.104631928060935,330.802859788498,0.310214348927487,0.758781645687541,53.4024329151794,0.0882306616926733,0.111866064512313,80.231202217388,14.1634346627028,-0.710149811817885,6.16976356585995,4.05249273299226,3.33333997855532
"b",600,11840,2.41958528349165,0.413293966872257,0.519787029676736,0.296390765765766,0.303225357710652,0.0533971546239227,0.0739503978633505,0.0912784316025402,165.371432095962,0.446873573408136,0.519825119236884,172.085516960509,0.123649175250341,0.053380711663805,64.9654292533366,16.7463335472772,5.98232594558835,5.28946136893407,4.66349704068036,4.47955091648477
"b",370,8477,1.28514283999531,0.778123620875988,0.710974331929303,0.630078621043793,0.679413499503848,0.0538337612636587,0.0428245386011276,0.0577220828338626,310.410869934281,0.117714523629577,0.714527660775293,62.6269430973991,0.0195619449157574,0.0545866946737111,84.4732605985875,5.17872366336664,-2.04742176721901,2.3276930210736,1.14433208427748,2.10276530220724
"b",1084,16458,5.68161291802741,0.176006358480892,0.661034504943064,0.461527977335058,0.535120175181508,0.0398842754436423,0.0839761071052007,0.117143312149605,321.587938177563,0.304012594268495,0.661327824361,55.0265740077038,0.116906543739334,0.0397890940244998,76.3981211391323,13.7304452197707,-1.55571949043535,4.73344832362279,4.43573026948495,4.69033359898618
"b",498,10632,1.8562388311965,0.53872378014817,0.582304622375662,0.316643798226589,0.359774413904012,0.0483097983627505,0.085111489103679,0.0949800799150234,328.493333526175,0.465128302882761,0.582480192980127,81.3801129463779,0.109101012769977,0.0482893485347354,67.3391177576508,20.0360158476432,2.65036264695256,5.83806632025564,5.15697261004232,3.88225785072241
"b",390,5426,2.23069174753753,0.448291432961952,0.292949704762111,0.151177699240404,0.173052044260388,0.143022921190921,0.0796642731158178,0.0721223359431036,262.934093595947,0.484341974769218,0.295278361989838,135.553667627725,0.104875586780616,0.140101068121592,47.9667071417676,16.4260316172222,1.10255099653595,11.1108924984432,5.04094471605338,6.38092683646842
"b",494,16813,1.15504477762368,0.865767301296615,0.678842585627601,0.316781015623998,0.353762436396672,0.0606688918863431,0.083681236367098,0.0908722779633495,325.166679138153,0.541622069746012,0.678842585627601,95.1438667528811,0.0900310734161282,0.0606688918863431,68.8109123593797,25.0811839658128,5.62117741637253,5.9281097138459,4.94585432438899,3.53613670754915
"b",355,9633,1.04108282482903,0.960538370387795,0.552644402513419,0.372931284005349,0.317299804796828,0.050900308021721,0.0672888835821114,0.0699966874593865,14.0322289509189,0.43145756719802,0.552644402513419,5.05664570695144,0.0789199229188399,0.050900308021721,69.738731574041,10.0460430298697,10.6239246982408,4.51196629861748,2.35600703305913,2.66519208164356
"b",197,3327,0.928260322580909,1.07728400716259,0.226487974209822,0.150093412778397,0.178479110309588,0.10386568979627,0.0696907492492625,0.0647448068213438,307.319609344462,0.33983449943077,0.229076421671765,74.0098897179662,0.078757808948751,0.101653433744142,46.8190448284401,10.6354186037083,-2.33986065267377,8.72784964158674,3.02972523809681,3.61585131945087
"b",739,9979,4.35503841448487,0.229619099724585,0.554609778574222,0.389927868130918,0.419257696063695,0.03122968846656,0.0644712826000347,0.0771892516921294,302.938123787636,0.303100720261314,0.555957707263685,111.168299161385,0.0895348663521013,0.0312760489985972,71.1817285498039,11.6416653760404,1.24985116777435,3.90336478417509,3.35756747735242,3.05673945800945
"b",491,18806,1.0201327458135,0.980264582333898,0.585264402474805,0.305769956605422,0.328650847768651,0.0422775549115137,0.0641372603309815,0.0680582450769448,309.021587988951,0.483623778849833,0.585264402474805,117.726573808663,0.0689520813605408,0.0422775549115137,66.81807104635,20.1970416194735,5.05761644078794,4.26766941525539,3.25446866524075,2.48291585593855
"b",835,10306,5.3836020375144,0.185749242427603,0.663487098701309,0.396602397993935,0.396580708743812,0.0402277718415004,0.0652161229157169,0.0898113651142507,176.489367830209,0.427449148523281,0.663487098701309,174.056399638586,0.0906987750094353,0.0402277718415004,72.9223789088737,16.2363557849215,6.59926464413903,4.14553554320139,2.7961249243637,4.61795194411849
"b",293,5096,1.34058994402434,0.745940251497098,0.504427155477576,0.294348508634223,0.305826176624496,0.075435785583178,0.102204489692458,0.105819119083933,249.281674919738,0.436672426709263,0.504465632406809,159.773264625276,0.125561975663419,0.0754648815596059,64.2205186968862,16.6085388314752,4.93696987518868,7.69769372735617,5.05491274991636,2.83902948363367
"b",600,6772,4.23034402784128,0.236387393890112,0.53168757166186,0.429268730528242,0.415712333368079,0.127284253122297,0.12653569729532,0.128889489154815,87.2697741768515,0.238897970404765,0.532293295345309,142.377497923698,0.113907060541791,0.126351110239642,71.8210812685987,6.27961859328203,3.88496382777082,10.0886739348958,2.69034392785574,3.29602092367798
"b",1181,20413,5.43729749624737,0.183914895348317,0.753619329473817,0.606031143168089,0.740378248002282,0.0541504666481729,0.0765474809507944,0.105119766626011,302.541593035289,0.212113594733883,0.765170791777251,26.0174073300303,0.061889760248161,0.0573533724901508,84.138384701328,10.7076223395563,-6.52965421315294,4.58983734534758,2.26228925799435,3.38544156590195
"b",655,15833,2.156301694562,0.463756997697451,0.555291690351376,0.389158657210121,0.327149178372795,0.0588794982041448,0.0694388169268796,0.0853898463773004,32.7848944183293,0.413738671921125,0.55531299110941,73.1342633232634,0.130771997878924,0.0588880799347467,70.6350947118768,8.76605743248531,10.9799906518258,4.54177814788926,2.58783367334846,5.52825929003626
"b",422,3419,4.144917941734,0.241259299715269,0.533069524972902,0.332410004071825,0.405192436729006,0.130053693965277,0.115433838928722,0.123347534288202,331.791225745532,0.387226555468298,0.53404790989224,26.3683501977536,0.112154095076834,0.129870638362575,67.0967368655137,16.7385526205982,-2.43153333563057,8.99343778348046,4.49740759357467,3.85634231676931
"b",339,10020,0.912686886979227,1.09566601017985,0.47219600015655,0.208887714766545,0.250457516339869,0.118064060734278,0.109612591935414,0.0921697461392558,317.712171912725,0.586607088119185,0.47219600015655,99.5028560093301,0.117080755156013,0.118064060734278,57.437040932939,25.3252953277225,2.44621403402617,9.93803365517706,5.96310563423692,4.25377968604923
"b",348,8711,1.10631960901165,0.903897925928811,0.573025316199261,0.408246953930235,0.318247156513851,0.0488346615747418,0.0699766223127689,0.0708121611467034,21.8499801970725,0.450474933839242,0.573025316199261,14.7922278192356,0.0803918132808369,0.0488346615747418,71.7882298862108,7.56999286570988,13.471242784032,4.46925538088744,2.32748422476501,2.73460155030239
"b",1440,15027,10.9810238236293,0.0910661898254125,0.671422811488341,0.487962451900305,0.601251081386837,0.049966391028097,0.0919260819629596,0.127531467370908,316.345191758394,0.287000452494512,0.678869538099395,28.6182765584369,0.107056607161517,0.0525779035630145,77.8579935472423,13.6492407471518,-4.90058140155496,5.62737598495182,4.4231729400936,5.01873619472139
"b",596,22314,1.26679175103815,0.789395730735132,0.364349823464386,0.276110662961967,0.2590073584332,0.10383414565165,0.0828588667334577,0.0640868105066134,100.330730987655,0.284192036024843,0.364447713297024,148.703170392028,0.0883321821481831,0.103811894302029,60.4610536868217,6.59451193770908,4.53413801335264,6.93912425587759,2.19999139056055,3.37514243742686
"b",1554,21229,9.05237690309736,0.110468224059235,0.747110085260728,0.578853011834533,0.690290289180819,0.0214597722340916,0.0431633941330873,0.061051917624279,317.752991435469,0.225556458819945,0.747110269987688,13.0775154834382,0.0494342436381504,0.0214598055506655,83.0120447536851,11.2749519908187,-4.9243204720818,2.09613766215918,1.75091980755057,2.34042780860261
"b",428,10643,1.36966264659146,0.730106791251554,0.45110272240062,0.244410668523728,0.268216060266068,0.0828988936804002,0.0892440249599052,0.0849509900345087,312.219764358788,0.4768874687814,0.45110272240062,110.887557159325,0.10263687737761,0.0828988936804002,59.9983228974089,18.4350200756278,3.36283244582446,7.80133002894425,4.34239747114503,2.64473781440952
"b",221,3475,1.11845850007932,0.894087710835121,0.343259698123854,0.248238115390041,0.289277472139935,0.121816633476534,0.0949486743353503,0.0891795364186558,300.460423295724,0.28835737837932,0.347023275497249,82.1693582779481,0.0680421290838391,0.117981817304409,58.0590433152923,10.157143369103,-2.74453105494563,8.77726855495669,2.54928586770897,3.74025334791567
"b",936,26492,2.6316436853208,0.37999065206964,0.657781853493322,0.409311283021437,0.466240344846983,0.0359936106845733,0.0669376881771901,0.0821621224887764,343.048637634702,0.381308254450243,0.657781853493322,29.9005846096461,0.0718909872817084,0.0359936106845733,73.7724320121979,16.6481714911292,0.542031776544219,4.01267749355593,3.0944510785235,2.75575706418994
"b",788,9999,4.94180953011571,0.202355026818807,0.598909694891058,0.467584013303291,0.480494323942198,0.082790160323381,0.100098812576531,0.105878030734332,228.663432796956,0.23558901600511,0.599260710384764,156.454995080213,0.119264234696462,0.0827179165192095,75.3441105723567,8.42598614063322,1.80950690147295,7.05048779843814,3.87026583817433,3.21140929549844
"b",320,8700,0.936635986931614,1.06765062836841,0.527050709939148,0.290017579445571,0.316582826233942,0.063510859227844,0.0845380047424225,0.0857235064276511,338.032736121201,0.461065504295234,0.527050709939148,70.6938465361125,0.0949722515677058,0.063510859227844,64.6550790437668,18.6531400469624,3.69389205602538,6.32304855108332,4.19347298237695,1.88447814135359
"b",368,11289,0.954619497443389,1.04753779142176,0.590611718157012,0.274469160505021,0.232714823904582,0.0810717630047345,0.108917372932205,0.115120954478531,13.4579712315714,0.624385284942803,0.590611718157012,47.4386201846474,0.140513702797291,0.0810717630047345,64.0069900357111,22.2758261152426,16.1184081033074,8.30691454098412,6.09118294226769,5.71570688915008
"b",443,9465,1.64997350379511,0.606070338523557,0.513726733165532,0.316172068404752,0.320658773810634,0.0770657573691416,0.0795673886424657,0.0740542048864584,197.417615653061,0.403408536539968,0.513726733165532,174.527187404751,0.0699688162257462,0.0770657573691416,65.9551943294161,14.4648894485014,4.80921828830715,6.11331093479986,2.81809918872302,2.28141408372587
"b",536,14073,1.62454979501631,0.615555154460475,0.598074187395416,0.36504668235517,0.311281929100781,0.0877642656609398,0.0882316446895618,0.0809674190243016,12.5012229450973,0.487820997452225,0.598074187395416,22.0277290544951,0.067643998469748,0.0877642656609398,69.7658349322058,13.5510752223675,11.7827670415003,6.33812730024604,2.57774149461787,2.11708520765397
"b",565,11253,2.25745297736205,0.442977111828283,0.412577735261882,0.291238763345025,0.318514104299856,0.125660710663478,0.120528837194979,0.11498233318212,262.226834537999,0.275892398586047,0.413205367457567,137.818497446763,0.233578637722306,0.12542488185411,61.5965371076674,10.9948839197084,0.380900610585007,12.0517792118395,11.0222225192118,1.56897905136395
"b",475,14672,1.22373684688893,0.817169150820511,0.450381144824342,0.23438856458614,0.276500523873672,0.0880672434295691,0.0833331711853518,0.0740848794627155,341.367051867211,0.494946722375194,0.450381144824342,46.4568657695157,0.0883849277138096,0.0880672434295691,59.4549699898787,20.0491967413537,1.09426766179994,7.48760092436369,3.94224755583769,3.39432180916547
"b",900,22899,2.81487191371753,0.355255951479272,0.448969173240719,0.352672819859417,0.326871539043147,0.119263104393891,0.0991259561007966,0.0991534232871554,42.0271193480279,0.282327823013931,0.448982531132021,92.0682544456748,0.0663157812299505,0.119215801828999,66.1701109881048,5.71750733305542,5.49088529233208,10.6080353841153,2.06759807571389,2.40530414263703
"b",175,2360,1.03265257037909,0.968379906935107,0.398752077102027,0.186166500498505,0.228466267863077,0.109148589403449,0.084530194126405,0.085925868463617,332.251541721147,0.552817286593653,0.398870056497175,66.8420927931549,0.106609974451476,0.109114779992902,54.3199651550309,22.363209866225,1.17618828068054,9.32966995960843,4.53360715855279,4.70488253971509
"b",338,5221,1.7412849376164,0.57428854887407,0.69368425401189,0.426258210620007,0.390243023085503,0.0517264012301818,0.0890764668889706,0.0998441692681579,26.7151024512769,0.44585173982559,0.69368425401189,80.026666659295,0.107371767748572,0.0517264012301818,74.5449836121904,14.8225597873369,9.87813974242789,5.37703240831398,3.88731535154069,3.8011953370609
"b",210,3556,0.986885966022579,1.01328829715785,0.230839895013123,0.146000132336399,0.16902776858775,0.120719724839742,0.0689049716124979,0.0575830875661551,284.055782570233,0.344658651180112,0.231632810604557,106.133849347537,0.0998782493316248,0.119991826181272,46.3687018695441,11.0138194514167,-1.41252359797685,9.06280481754997,3.8025092752497,4.26582266276527
"b",607,25610,1.14487465105946,0.873458067286757,0.584111139184295,0.289647120074113,0.378710215831745,0.112000320183791,0.106176152884946,0.0867253337006866,340.706604618878,0.516678922852924,0.58430668167306,10.8387226055452,0.088424500529186,0.112057744072486,65.7180769683887,24.2776306551995,-2.21907627649323,7.52311742003598,4.70763953507317,4.55412925066094
"b",219,3837,0.994687285070419,1.00534109062147,0.47569026046697,0.298472560773071,0.369222278434439,0.0653979179599039,0.0743460858281817,0.0739437634972925,335.758567780219,0.382144893924574,0.47569026046697,5.55208409086348,0.0755850151417127,0.0653979179599039,64.6472266228792,15.9737536904591,-3.00144588072098,5.82103756338214,3.02795930873817,1.6709724454507
"b",672,16356,2.19710888423852,0.45514357853347,0.43823625317087,0.260487726516383,0.313717817770297,0.115145461210561,0.0873617411988665,0.0784980380824877,310.950523607664,0.413987762579335,0.438330719913302,90.0150735133012,0.0757816188537327,0.115060024158745,61.0401934922712,16.5177228643539,-1.5546510169213,7.88292057555824,3.27354754017482,4.46686446504847
"b",462,7340,2.31407817938055,0.432137517613033,0.461308436181012,0.275818774376236,0.24597745365176,0.0650276839100298,0.0997818059221032,0.114983212656712,38.966060831774,0.493716514191587,0.461309504728322,94.3743944470743,0.18397092885574,0.065028126427301,61.9265828932762,14.1749460486661,10.9179703574324,8.21540186455186,5.67125019640481,6.23889600448823
"b",411,10348,1.29902455266844,0.769808390415571,0.560088906068806,0.384658208084161,0.293806134746129,0.0544532746064973,0.074722781327453,0.0804701936688972,20.4938436969648,0.484119020371356,0.560088906068806,2.08065518674906,0.0974717454801933,0.0544532746064973,70.2610411140704,8.50093227484107,14.6267574752714,5.05600502887916,2.34453270669088,3.45074954500124
"b",695,13106,2.93284817591038,0.340965484750875,0.637865309407755,0.565135561320515,0.618961529369874,0.0935569988502083,0.0851047905831504,0.113457854043821,243.389696671285,0.136328632001637,0.648963354607828,115.92717970359,0.0343098499561629,0.0983434965257105,80.6830565037087,5.24382133361183,-2.54658255380282,5.57097529252151,1.79918545045581,3.50048282472188
"b",542,21679,1.07832447766151,0.927364648318693,0.43593067837403,0.268541436594011,0.275576527026697,0.0971746110813148,0.0748558222583893,0.0719604026766475,215.357253977386,0.394815243561275,0.436048801180143,169.951503723897,0.0880735936773127,0.0970773111050576,61.4878489747842,13.6167874620138,4.10474809072072,6.65214204315021,3.84906491614887,2.86069825532037
"b",540,13784,1.68345840850249,0.594015269370119,0.466714462918075,0.410610767812639,0.481977683702616,0.0838197654356973,0.0604615498647984,0.0541648227817784,265.808478956321,0.192005784474914,0.504750890489684,74.6038338954943,0.0535761031035418,0.060424639671418,71.180516036339,6.02450140220716,-5.3843007856863,4.38466348345974,2.26180253218001,3.94927981812682
"b",377,10842,1.04319004365929,0.958598105952213,0.5222229456254,0.182441558065765,0.17288938080305,0.0761626876648803,0.0868561016686166,0.0854579863791785,134.121017409224,0.695102941511598,0.5222229456254,170.230874595782,0.108250451536904,0.0761626876648803,56.6464601856932,29.5692371594249,14.6765873560787,7.67239016285774,6.20348572011952,5.36279134719747
"b",850,17980,3.19770429321175,0.312724351067374,0.544457021963402,0.337056860564025,0.380901437326877,0.0869640188434807,0.114132993670291,0.125710064675006,321.5938397328,0.381823374256916,0.54446836354119,78.3133979351993,0.186527108192143,0.086896237027761,67.5514954680834,16.456963801839,1.3037958406928,8.36083505819668,8.9312029021346,4.97338084796588
"b",1099,26656,3.60570789730894,0.277338050801712,0.630601358190335,0.501670374031966,0.548628274839348,0.0354657213292262,0.0491697617013472,0.0688801670673529,299.976850887512,0.209580972902362,0.630601358190335,96.575561329434,0.0704326619643293,0.0354657213292262,77.9401072373577,8.53771768109261,-1.08822277365661,2.77867172650863,1.74883021000392,3.21789226832378
"b",620,7677,3.98457471177052,0.250967812711851,0.925513693819328,0.642503837538663,0.528035103581618,0.045352337589644,0.101550420818775,0.137628864833502,31.0086372521942,0.43209108791393,0.925513693819328,67.8343685302373,0.146649542037675,0.045352337589644,86.5132438314596,10.5243290870973,14.3741524456448,4.70004061607029,3.94644911082277,6.98359646896878
"b",381,7791,1.48267813465297,0.674455214943906,0.379895354368162,0.18601805502075,0.180712788259958,0.113542709088074,0.10297223515143,0.0967574181348725,134.974580943801,0.554744279547557,0.379895354368162,168.934195818786,0.164602085497714,0.113542709088074,53.2178230814336,19.4262569538918,8.71665634851621,10.3360183365641,7.37553412123758,4.05791364047826
"b",356,6649,1.51681913578692,0.659274383086685,0.454092757572272,0.386796776162714,0.458480856622992,0.0872930890138447,0.0589895708557147,0.0518365309055251,277.543387610377,0.205650309683482,0.485165099277792,67.401330074211,0.0521751170532731,0.0634212419254093,69.6799442563303,6.93278281108765,-5.36570787380844,4.51334651143466,2.38548286722357,3.74294918126636
"b",384,11365,1.03248355866953,0.968538425240017,0.485185511072005,0.326806242074481,0.323755251330625,0.0746023169434246,0.0849482007139003,0.0880513516743131,131.127598565322,0.355362983059561,0.485185511072005,168.000926335225,0.0913681373018801,0.0746023169434246,66.0050450375317,11.5307432308815,4.77977180467904,6.71849190873074,3.04231577188653,2.39555571181043
"m",726,16522,2.53863790052971,0.393912026520734,0.56456204561476,0.395539636990252,0.316739178421641,0.0472624781473337,0.0765812186181154,0.0927910370991409,23.6406517457553,0.448013165910977,0.564564656512647,37.4773438178168,0.129745483127761,0.0472610974692938,70.9835277528457,8.39837639563373,13.0451901035531,5.02009614007248,2.77444337641634,4.86854979709293
"m",1725,19815,11.9501748053954,0.0836807842801183,0.538287987412982,0.421552102041927,0.390495218021602,0.0346054226783822,0.0403236354409634,0.0646951995497768,77.2057807415941,0.279337059468883,0.538389910594568,129.715996810148,0.115622098725081,0.0345358269348593,72.4327846631312,6.3035956685759,5.9431686707685,2.52738749049873,1.99118680182361,4.42235280628411
"m",311,5483,1.40375936994266,0.71237280506334,0.621699870902218,0.405568727582224,0.368611000847539,0.0841647688912923,0.09272207283549,0.0842040953700632,16.4939590721312,0.414677311593103,0.621699870902218,51.4771809576452,0.0674590749516886,0.0841647688912923,72.3736194115476,12.3889277245204,8.75576805099461,6.34491729381738,2.86718411250958,1.93739231021737
"m",454,9140,1.79455034192172,0.557242656636277,0.361394859913331,0.22502467069979,0.199345261080362,0.0761956079525751,0.0694350934303655,0.077225193543003,36.1882964883461,0.471579754689256,0.361505127215,89.2494340695974,0.100448204373057,0.0763271163637228,56.6302244904819,11.3045425988617,9.05754545934962,6.94465276082262,2.21944491293584,4.04099942410808
"m",510,20986,0.986281347045697,1.01390947217586,0.518441612802559,0.298524506533768,0.312955041923374,0.0993341660052099,0.0819376755166596,0.0739326133208967,241.903388602123,0.43764057863172,0.518441612802559,161.888469125349,0.0575005627549785,0.0993341660052099,64.9751608669575,16.5751611528787,4.3060698168514,6.23937311542995,2.21850669157965,3.42431665645238
"m",1731,22364,10.6619044991454,0.0937918736826199,0.592891762321097,0.432744677194791,0.488262999708916,0.0548581635744911,0.0631868908261563,0.076212920057546,309.650728118473,0.27025369556141,0.592891762321097,88.4689737566248,0.100121567455196,0.0548581635744911,74.0614058787238,11.4178776813925,-1.2788813915924,4.13069724174596,4.89972014511278,3.41250351147421
"m",1131,17410,5.84677760368673,0.171034383002603,0.465218321676747,0.386443445844736,0.453729094164949,0.130385604342373,0.123967443344676,0.150764811021898,261.273720247206,0.244176528387538,0.505372166097915,95.2023767573141,0.102403054181875,0.146094397623064,69.0551876165915,7.90685789391017,-4.17909920096565,9.31859214320784,4.31697865386155,5.83457921799158
"m",496,8689,2.25311672687857,0.443829646316365,0.554064526029079,0.306672172839673,0.318356542755208,0.0517823629453532,0.0712178766410048,0.0966275208804311,194.737613921412,0.480164820528958,0.554069039285642,168.627215865194,0.116662512858723,0.0517749148158365,66.1942306425993,18.0703662786044,6.09122300330315,5.30818604071505,4.2519513902121,7.10233616327136
"m",3445,33374,28.2982987278749,0.0353378134005972,0.616581065218081,0.442489104469018,0.443654858719421,0.0376789423711747,0.0596287835934154,0.0625001667228653,164.820719543876,0.300485580610551,0.616581065218081,172.968949504003,0.0743418459533553,0.0376789423711747,74.6574409167897,10.4346339451071,3.79008666640452,3.6351164081682,3.15949603055179,2.48216936072317
"m",748,11971,3.71931447998028,0.268866750951724,0.595079284742048,0.368991730014201,0.362187050076902,0.0766181790900864,0.115814086506821,0.140338572831998,198.910131938285,0.428321303868837,0.595079284742048,172.454627277717,0.185360465226238,0.0766181790900864,69.817681984749,15.2401584878692,7.88137837076972,8.60500151265348,5.9601207276397,7.47683784863049
"m",715,38844,1.0473172920162,0.954820480501086,0.292761796305382,0.122270580562572,0.159045735480888,0.124116003654627,0.0676811313472627,0.0689253086760594,322.275587167819,0.583702500362473,0.29382547787934,73.7899634479844,0.096065792390497,0.122512089047226,45.4229515418765,22.0059076435228,0.0544664173304728,10.4259094032166,5.33648139923638,6.00889480884842
"m",1307,18984,7.16066878375967,0.139651760219379,0.446202581327516,0.26935251976897,0.250996917941218,0.0749633467726425,0.0746758207264889,0.0757093697312064,105.293207496972,0.454323027857555,0.446314750088826,154.399805499955,0.115536166062328,0.0749437866961403,61.6294003677354,13.5398906101176,7.99202807260973,6.32094548664592,3.68370663795375,4.99512371368953
